Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
12848483,UMTS,602,3,32042,13422895,0,32.643814,25.687637,1000,9,1,1353897414,1353897414,0,Egypt,Etisalat,Africa
12848484,UMTS,602,3,32042,13422917,0,32.643814086914,25.685348510742,1000,1,1,1353897415,1353897415,0,Egypt,Etisalat,Africa
12848485,UMTS,602,3,32042,13422915,0,32.643814,25.68367,1000,9,1,1353897460,1353897460,0,Egypt,Etisalat,Africa
12848486,UMTS,602,3,32042,13422916,0,32.64392,25.677003,1000,13,1,1353897530,1353897530,0,Egypt,Etisalat,Africa
12848487,UMTS,602,3,32042,13419737,0,32.644342,25.6657,1000,13,1,1353897605,1353897605,0,Egypt,Etisalat,Africa
12848488,UMTS,602,3,32042,13424387,0,32.64656,25.672073,1433,3,1,1354106043,1436850682,0,Egypt,Etisalat,Africa
12848489,UMTS,602,3,32042,13419606,0,32.640152,25.659714,1000,3,1,1353897621,1353897621,0,Egypt,Etisalat,Africa
12848490,UMTS,602,3,32042,13425977,0,32.636398,25.657333,1000,5,1,1353897646,1353897646,0,Egypt,Etisalat,Africa
12848491,UMTS,602,3,32042,13421606,0,32.512567,25.586472,1000,7,1,1353898217,1353898217,0,Egypt,Etisalat,Africa
12848492,UMTS,602,3,32042,13427365,0,32.50058,25.574936,1000,10,1,1354106043,1427056147,0,Egypt,Etisalat,Africa
12848493,UMTS,602,3,32042,13427367,0,32.493286,25.556183,1554,18,1,1353898378,1353898378,0,Egypt,Etisalat,Africa
12848494,UMTS,602,3,32042,13427346,0,32.495107,25.528793,1972,7,1,1353898598,1353898598,0,Egypt,Etisalat,Africa
12848495,GSM,602,3,32042,58001,0,32.490005493164,25.537033081055,1000,1,1,1353898400,1353898400,0,Egypt,Etisalat,Africa
12848496,GSM,602,3,22011,58001,0,32.491379,25.534973,1000,2,1,1353898411,1353898411,0,Egypt,Etisalat,Africa
12848497,GSM,602,3,22011,14373,0,32.498068,25.52113,1610,31,1,1354106043,1384031196,0,Egypt,Etisalat,Africa
12848498,UMTS,602,3,22011,13427346,0,32.500991821289,25.515060424805,1000,1,1,1353898577,1353898577,0,Egypt,Etisalat,Africa
12848499,GSM,602,3,32042,14373,0,32.502365112305,25.512313842773,1000,1,1,1353898602,1353898602,0,Egypt,Etisalat,Africa
12848500,GSM,602,3,22011,14371,0,32.502365112305,25.508193969727,1000,2,1,1353898636,1353898636,0,Egypt,Etisalat,Africa
12848501,GSM,602,3,22011,14372,0,32.503738,25.507278,1000,3,1,1353898651,1353898651,0,Egypt,Etisalat,Africa
12848502,UMTS,602,3,22011,13422946,0,32.505111694336,25.506820678711,1000,2,1,1353898658,1353898658,0,Egypt,Etisalat,Africa
12848503,UMTS,602,3,32042,13422946,0,32.510788,25.499588,1000,15,1,1353898750,1353898750,0,Egypt,Etisalat,Africa
12848504,UMTS,602,3,32042,13422945,0,32.523179,25.476179,3514,32,1,1354106048,1393432165,0,Egypt,Etisalat,Africa
12848505,GSM,602,3,32042,20641,0,32.533950805664,25.46012878418,1000,1,1,1353898930,1353898930,0,Egypt,Etisalat,Africa
12848506,GSM,602,3,22011,20641,0,32.541406,25.448554,1359,14,1,1353899032,1353899032,0,Egypt,Etisalat,Africa
12848507,UMTS,602,3,32042,13419718,0,32.559037,25.419937,2325,15,1,1353899176,1353899176,0,Egypt,Etisalat,Africa
12848508,GSM,602,3,32042,50374,0,32.550430297852,25.435409545898,1000,1,1,1353899052,1353899052,0,Egypt,Etisalat,Africa
12848509,GSM,602,3,22011,50374,0,32.553177,25.430466,1000,5,1,1353899092,1353899092,0,Egypt,Etisalat,Africa
12848510,UMTS,602,3,32042,13422065,0,32.573149,25.353777,6393,70,1,1353899711,1353899711,0,Egypt,Etisalat,Africa
12848511,UMTS,602,3,32042,13419716,0,32.553863,25.402451,1399,2,1,1354106048,1421979098,0,Egypt,Etisalat,Africa
12848512,UMTS,602,3,32042,13420685,0,32.571716,25.307693,1000,8,1,1353899873,1353899873,0,Egypt,Etisalat,Africa
12848513,UMTS,602,3,32042,13422066,0,32.582155,25.293137,3771,70,1,1353900116,1353900116,0,Egypt,Etisalat,Africa
12848514,UMTS,602,3,32042,13421588,0,32.618121,25.250458,2197,31,1,1353900294,1353900294,0,Egypt,Etisalat,Africa
12848515,UMTS,602,3,32042,13421585,0,32.642245,25.230005,1989,14,1,1353900432,1353900432,0,Egypt,Etisalat,Africa
12848516,UMTS,602,3,32042,13423728,0,32.667161,25.221265,2335,31,1,1353900552,1353900552,0,Egypt,Etisalat,Africa
12848517,UMTS,602,3,32042,13423725,0,32.693818,25.201466,2014,17,1,1353900688,1353900688,0,Egypt,Etisalat,Africa
12848518,UMTS,602,3,32042,13419706,0,32.712964,25.189268,1700,17,1,1353900763,1353900763,0,Egypt,Etisalat,Africa
12848519,UMTS,602,3,32042,13419707,0,32.722091674805,25.181350708008,1000,1,1,1353900748,1353900748,0,Egypt,Etisalat,Africa
12848520,UMTS,602,3,32042,13419705,0,32.739584,25.163281,1941,19,1,1353900908,1353900908,0,Egypt,Etisalat,Africa
12848521,UMTS,602,3,32042,13390028,0,32.763215,25.14534,2375,18,1,1353901018,1353901018,0,Egypt,Etisalat,Africa
12848522,UMTS,602,3,32042,13427187,0,32.818909,25.10994,1000,2,1,1353901412,1353901412,0,Egypt,Etisalat,Africa
12848523,UMTS,602,3,32042,13427185,0,32.862857,25.068055,2896,2,1,1353901790,1353901790,0,Egypt,Etisalat,Africa
12848524,UMTS,602,3,32042,13419746,0,32.857876,25.070458,3322,8,1,1353901785,1353901785,0,Egypt,Etisalat,Africa
12848525,GSM,602,3,22381,57364,0,32.865601,25.067368,1000,2,1,1353901689,1353901689,0,Egypt,Etisalat,Africa
12848526,GSM,602,3,22381,57363,0,32.869034,25.066681,1000,2,1,1353901698,1353901698,0,Egypt,Etisalat,Africa
12848527,GSM,602,3,22381,57362,0,32.873938,25.062659,1000,7,1,1353901739,1353901739,0,Egypt,Etisalat,Africa
12848528,GSM,602,3,22381,20711,0,32.879562,25.052872,1290,9,1,1353901821,1353901821,0,Egypt,Etisalat,Africa
12848529,UMTS,602,3,22381,13426695,0,32.880020141602,25.050888061523,1000,1,1,1353901778,1353901778,0,Egypt,Etisalat,Africa
12848530,UMTS,602,3,22381,13419746,0,32.880020141602,25.050888061523,1000,1,1,1353901780,1353901780,0,Egypt,Etisalat,Africa
12848531,UMTS,602,3,32042,13426695,0,32.881393,25.046768,1000,3,1,1353901804,1353901804,0,Egypt,Etisalat,Africa
12848532,GSM,602,3,32042,20711,0,32.880020141602,25.044021606445,1000,1,1,1353901807,1353901807,0,Egypt,Etisalat,Africa
12848533,GSM,602,3,22381,20712,0,32.880216,25.035782,1000,7,1,1353901863,1353901863,0,Egypt,Etisalat,Africa
12848534,UMTS,602,3,22381,13421565,0,32.881393432617,25.031661987305,1000,1,1,1353901865,1353901865,0,Egypt,Etisalat,Africa
12848535,UMTS,602,3,32042,13421565,0,32.882919,25.024033,1000,9,1,1353901923,1353901923,0,Egypt,Etisalat,Africa
12848536,GSM,602,3,32042,52222,0,32.885513305664,25.017929077148,1000,1,1,1353901927,1353901927,0,Egypt,Etisalat,Africa
12848537,GSM,602,3,22382,52222,0,32.885513305664,25.016555786133,1000,1,1,1353901934,1353901934,0,Egypt,Etisalat,Africa
12848538,UMTS,602,3,32042,13421566,0,32.885513305664,25.009689331055,1000,2,1,1353901958,1353901958,0,Egypt,Etisalat,Africa
12848539,UMTS,602,3,32042,13421287,0,32.889531,24.991582,1904,27,1,1353902341,1353902341,0,Egypt,Etisalat,Africa
12848540,GSM,602,3,32042,16754,0,32.88688659668,25.005569458008,1000,1,1,1353901972,1353901972,0,Egypt,Etisalat,Africa
12848541,GSM,602,3,22382,16754,0,32.887671,25.001646,1000,7,1,1353902010,1353902010,0,Egypt,Etisalat,Africa
12848542,UMTS,602,3,22382,13421287,0,32.888259887695,24.997329711914,1000,1,1,1353902014,1353902014,0,Egypt,Etisalat,Africa
12848543,UMTS,602,3,32042,13422975,0,32.88002,24.980351,1987,11,1,1354106049,1363692531,0,Egypt,Etisalat,Africa
12848544,UMTS,602,3,32042,13421286,0,32.887681,24.964756,3670,57,1,1353902703,1353902703,0,Egypt,Etisalat,Africa
12848545,UMTS,602,3,32042,13421555,0,32.888259887695,24.96711730957,1000,1,1,1353902512,1353902512,0,Egypt,Etisalat,Africa
12848546,UMTS,602,3,32042,13422976,0,32.888135,24.96125,1000,11,1,1353902578,1353902578,0,Egypt,Etisalat,Africa
12848547,UMTS,602,3,32042,13420935,0,32.877579,24.919968,1328,18,1,1353902809,1353902809,0,Egypt,Etisalat,Africa
12848548,UMTS,602,3,32042,13420937,0,32.883934,24.892616,1614,20,1,1353902928,1353902928,0,Egypt,Etisalat,Africa
12848549,UMTS,602,3,32042,13427375,0,32.890749,24.869013,1308,16,1,1353903021,1353903021,0,Egypt,Etisalat,Africa
12848550,UMTS,602,3,32042,13375645,0,32.895731,24.844894,2190,25,1,1353903142,1353903142,0,Egypt,Etisalat,Africa
12848551,UMTS,602,3,32042,13421547,0,32.907143,24.823265,1000,8,1,1353903191,1353903191,0,Egypt,Etisalat,Africa
12848552,UMTS,602,3,32042,13375646,0,32.911434,24.816742,1129,8,1,1353903223,1353903223,0,Egypt,Etisalat,Africa
12848553,GSM,602,3,22382,18514,0,32.915039,24.809875,1000,2,1,1353903234,1353903234,0,Egypt,Etisalat,Africa
12848554,UMTS,602,3,32042,13421545,0,32.92741,24.78597,2719,65,1,1353903629,1353903629,0,Egypt,Etisalat,Africa
12848555,UMTS,602,3,32042,13423475,0,32.937218,24.750206,1383,20,1,1353903740,1353903740,0,Egypt,Etisalat,Africa
12848556,UMTS,602,3,32042,13423476,0,32.947024,24.531278,22828,19,1,1353905548,1353905548,0,Egypt,Etisalat,Africa
12848557,UMTS,602,3,32042,13423477,0,32.939667,24.716125,2488,30,1,1353903920,1353903920,0,Egypt,Etisalat,Africa
12848558,UMTS,602,3,32042,13426195,0,32.945106,24.678601,1576,33,1,1353904149,1353904149,0,Egypt,Etisalat,Africa
12848559,UMTS,602,3,32042,13426197,0,32.948684692383,24.634780883789,1000,2,1,1353904644,1353904644,0,Egypt,Etisalat,Africa
12848560,UMTS,602,3,32042,13423465,0,32.951824,24.601822,1000,7,1,1353905096,1353905096,0,Egypt,Etisalat,Africa
12848561,GSM,602,3,22162,54122,0,32.950058,24.583359,1000,9,1,1353905202,1353905202,0,Egypt,Etisalat,Africa
12848562,GSM,602,3,22162,50321,0,32.950058,24.569321,1000,9,1,1353905260,1353905260,0,Egypt,Etisalat,Africa
12848563,GSM,602,3,22162,19811,0,32.950058,24.566803,1000,4,1,1353905267,1353905267,0,Egypt,Etisalat,Africa
12848564,UMTS,602,3,22162,13419665,0,32.950057983398,24.560623168945,1000,1,1,1353905270,1353905270,0,Egypt,Etisalat,Africa
12848565,UMTS,602,3,32042,13419665,0,32.948822,24.551971,1000,10,1,1353905336,1353905336,0,Egypt,Etisalat,Africa
12848566,UMTS,602,3,32042,13424636,0,32.948684692383,24.548263549805,1000,1,1,1353905320,1353905320,0,Egypt,Etisalat,Africa
12848567,UMTS,602,3,32042,13419666,0,32.947312,24.529678,3002,15,1,1353905496,1353905496,0,Egypt,Etisalat,Africa
12848568,UMTS,602,3,32042,13424648,0,32.947311401367,24.540023803711,1000,1,1,1353905354,1353905354,0,Egypt,Etisalat,Africa
12848569,UMTS,602,3,32042,13424745,0,32.950058,24.501572,1000,3,1,1353905512,1353905512,0,Egypt,Etisalat,Africa
12848570,UMTS,602,3,32042,13423127,0,32.948684692383,24.491958618164,1000,1,1,1353905553,1353905553,0,Egypt,Etisalat,Africa
12848571,UMTS,602,3,32042,13422205,0,32.946572,24.471465,2289,13,1,1353905953,1353905953,0,Egypt,Etisalat,Africa
12848572,UMTS,602,3,32042,13423125,0,32.94714,24.483032,1000,8,1,1353905644,1353905644,0,Egypt,Etisalat,Africa
12848573,UMTS,602,3,32042,13423126,0,32.946063,24.476728,1000,11,1,1353905875,1353905875,0,Egypt,Etisalat,Africa
12848574,GSM,602,3,22162,52861,0,32.945938,24.477539,1000,2,1,1353905686,1353905686,0,Egypt,Etisalat,Africa
12848575,UMTS,602,3,32042,13422207,0,32.947115,24.474694,1000,7,1,1353905867,1353905867,0,Egypt,Etisalat,Africa
12848576,GSM,602,3,22162,52862,0,32.945938,24.46106,1000,8,1,1353906015,1353906015,0,Egypt,Etisalat,Africa
12848577,GSM,602,3,22162,52703,0,32.945938,24.45282,1000,6,1,1353906063,1353906063,0,Egypt,Etisalat,Africa
12848578,GSM,602,3,22162,19822,0,32.945938110352,24.446640014648,1000,1,1,1353906071,1353906071,0,Egypt,Etisalat,Africa
12848579,GSM,602,3,22162,59954,0,32.94548,24.443436,1000,3,1,1353906108,1353906108,0,Egypt,Etisalat,Africa
12848580,GSM,602,3,22162,55402,0,32.944565,24.437027,1000,2,1,1353906132,1353906132,0,Egypt,Etisalat,Africa
12848581,GSM,602,3,22162,56581,0,32.940641,24.427218,1000,7,1,1353906210,1353906210,0,Egypt,Etisalat,Africa
12848582,GSM,602,3,22162,56583,0,32.931381,24.412308,1000,5,1,1353906270,1353906270,0,Egypt,Etisalat,Africa
12848583,GSM,602,3,22162,52851,0,32.928257,24.40733,1000,8,1,1353906315,1353906315,0,Egypt,Etisalat,Africa
12848584,GSM,602,3,22162,52852,0,32.908758,24.376211,3592,14,1,1354106055,1379432601,0,Egypt,Etisalat,Africa
12848585,UMTS,602,3,22162,13429275,0,32.928085327148,24.398574829102,1000,1,1,1353906358,1353906358,0,Egypt,Etisalat,Africa
12848586,UMTS,602,3,32042,13429275,0,32.928085,24.391209,1000,11,1,1353906436,1353906436,0,Egypt,Etisalat,Africa
12848587,UMTS,602,3,32042,13429276,0,32.928085,24.382782,1000,2,1,1353906464,1353906464,0,Egypt,Etisalat,Africa
12848588,UMTS,602,3,32042,13429277,0,32.927399,24.370422,1000,2,1,1353906555,1353906555,0,Egypt,Etisalat,Africa
12848589,UMTS,602,3,32042,13419645,0,32.923828,24.357513,1157,20,1,1353906668,1353906668,0,Egypt,Etisalat,Africa
12848590,UMTS,602,3,32042,13419646,0,32.917491,24.338444,1000,14,1,1353906743,1353906743,0,Egypt,Etisalat,Africa
12848591,UMTS,602,3,32042,13429245,0,32.91449,24.32373,1000,10,1,1353906799,1353906799,0,Egypt,Etisalat,Africa
12848592,UMTS,602,3,32042,13429246,0,32.911017,24.313627,1000,7,1,1353906836,1353906836,0,Egypt,Etisalat,Africa
12848593,GSM,602,3,32042,54071,0,32.910232543945,24.309310913086,1000,1,1,1353906837,1353906837,0,Egypt,Etisalat,Africa
12848594,GSM,602,3,22161,54071,0,32.907257,24.298554,1833,6,1,1354106055,1459211328,0,Egypt,Etisalat,Africa
12848595,UMTS,602,3,32042,13424805,0,32.886436,24.252798,6024,46,1,1353907288,1353907288,0,Egypt,Etisalat,Africa
12848596,UMTS,602,3,32042,13423415,0,32.904641,24.281551,1000,14,1,1353907008,1353907008,0,Egypt,Etisalat,Africa
12848597,UMTS,602,3,32042,13423417,0,32.892085,24.269093,1000,14,1,1353907082,1353907082,0,Egypt,Etisalat,Africa
12848598,UMTS,602,3,32042,13425488,0,32.874527,24.21475,1000,7,1,1353907326,1353907326,0,Egypt,Etisalat,Africa
12848599,UMTS,602,3,32042,13425485,0,32.875748,24.204636,1000,9,1,1353907376,1353907376,0,Egypt,Etisalat,Africa
12848600,UMTS,602,3,32042,13425487,0,32.879235,24.190914,1000,14,1,1353907449,1353907449,0,Egypt,Etisalat,Africa
12848601,UMTS,602,3,32042,13419637,0,32.883779,24.171837,1295,19,1,1353907551,1353907551,0,Egypt,Etisalat,Africa
12848602,UMTS,602,3,32042,13419635,0,32.893803,24.138434,4719,28,1,1353913484,1353913484,0,Egypt,Etisalat,Africa
12848603,UMTS,602,3,32042,13419348,0,32.89595,24.131607,1000,10,1,1353907724,1353907724,0,Egypt,Etisalat,Africa
12848604,UMTS,602,3,32042,13419345,0,32.897873,24.12735,1000,2,1,1353907731,1353907731,0,Egypt,Etisalat,Africa
12848605,UMTS,602,3,32042,13419346,0,32.899639,24.124309,1000,7,1,1353907766,1353907766,0,Egypt,Etisalat,Africa
12848606,UMTS,602,3,32042,13421355,0,32.901764,24.11808,1000,12,1,1353907835,1353907835,0,Egypt,Etisalat,Africa
12848607,UMTS,602,3,32042,13421356,0,32.903595,24.11293,1000,6,1,1353907865,1353907865,0,Egypt,Etisalat,Africa
12848608,UMTS,602,3,32042,13419355,0,32.904968,24.109039,1000,6,1,1353907909,1353907909,0,Egypt,Etisalat,Africa
12848609,UMTS,602,3,32042,13419356,0,32.90419,24.105103,1000,20,1,1354106055,1393666634,0,Egypt,Etisalat,Africa
12848610,UMTS,602,3,32042,13423437,0,32.903366,24.102768,1000,5,1,1353908041,1353908041,0,Egypt,Etisalat,Africa
12848611,UMTS,602,3,32042,13419365,0,32.903049,24.101416,1000,13,1,1353908109,1353908109,0,Egypt,Etisalat,Africa
12848612,UMTS,602,3,32042,13419366,0,32.901511,24.098983,1000,77,1,1353913899,1353913899,0,Egypt,Etisalat,Africa
12848613,UMTS,602,3,32042,13419395,0,32.898359,24.096737,1000,48,1,1353913667,1353913667,0,Egypt,Etisalat,Africa
12848614,UMTS,602,3,32042,13419357,0,32.898254,24.096527,1000,36,1,1353913564,1353913564,0,Egypt,Etisalat,Africa
12848615,GSM,602,3,22161,58412,0,31.910813,23.146137,7829,4,1,1353968822,1353968822,0,Egypt,Etisalat,Africa
12848616,GSM,602,3,22161,58421,0,31.865057,23.10423,7103,70,1,1353969278,1353969278,0,Egypt,Etisalat,Africa
12848617,GSM,602,3,22161,58422,0,31.819382,23.057785,1000,3,1,1353969291,1353969291,0,Egypt,Etisalat,Africa
12848618,GSM,602,3,22161,58423,0,31.775924,23.016083,10040,77,1,1353969910,1353969910,0,Egypt,Etisalat,Africa
12848619,GSM,602,3,22161,58431,0,31.69845,22.928186,4622,51,1,1353970158,1353970158,0,Egypt,Etisalat,Africa
12848620,GSM,602,3,22161,58432,0,31.603465,22.903515,8894,61,1,1353970657,1353970657,0,Egypt,Etisalat,Africa
12848621,GSM,602,3,22161,58441,0,31.515365,22.862418,6413,72,1,1353970909,1353970909,0,Egypt,Etisalat,Africa
12848622,GSM,602,3,22161,58443,0,31.451167,22.772297,7220,100,1,1353971514,1353971514,0,Egypt,Etisalat,Africa
12848623,GSM,602,3,22161,58452,0,31.48639,22.662223,15005,75,1,1353971913,1353971913,0,Egypt,Etisalat,Africa
12848624,GSM,602,3,22161,58451,0,31.515859,22.559927,6120,51,1,1353972253,1353972253,0,Egypt,Etisalat,Africa
12848625,GSM,602,3,22161,58462,0,31.544534,22.471866,8461,76,1,1353972623,1353972623,0,Egypt,Etisalat,Africa
12848626,GSM,602,3,22161,58461,0,31.583514,22.40384,2622,23,1,1353972909,1353972909,0,Egypt,Etisalat,Africa
12848627,UMTS,602,3,32042,13422988,0,31.598847,22.375929,5426,26,1,1353973109,1353973109,0,Egypt,Etisalat,Africa
12848628,GSM,602,3,32042,58461,0,31.576766967773,22.412796020508,1000,2,1,1353972694,1353972694,0,Egypt,Etisalat,Africa
12848629,GSM,602,3,22161,55584,0,31.594894,22.388077,1000,5,1,1353972958,1353972958,0,Egypt,Etisalat,Africa
12848630,UMTS,602,3,32042,13422987,0,31.610994,22.35216,1000,13,1,1353973191,1353973191,0,Egypt,Etisalat,Africa
12848631,UMTS,602,3,32042,13422986,0,31.622869,22.338496,1428,135,1,1353975266,1353975266,0,Egypt,Etisalat,Africa
12848632,GSM,602,3,32042,53661,0,31.626892,22.337265,1000,2,1,1353977526,1353977526,0,Egypt,Etisalat,Africa
12848633,GSM,602,3,22161,53661,0,31.626683,22.337265,1000,23,1,1353977697,1353977697,0,Egypt,Etisalat,Africa
12848634,UMTS,602,3,22161,13423006,0,31.627578735352,22.337265014648,1000,1,1,1353975462,1353975462,0,Egypt,Etisalat,Africa
12848635,UMTS,602,3,32042,13423006,0,31.627578735352,22.337265014648,1000,1,1,1353975468,1353975468,0,Egypt,Etisalat,Africa
12848636,UMTS,602,3,32042,13423005,0,31.626549,22.337265,1000,16,1,1353977511,1353977511,0,Egypt,Etisalat,Africa
12848637,GSM,602,3,32042,53642,0,31.626205444336,22.337265014648,1000,1,1,1353975600,1353975600,0,Egypt,Etisalat,Africa
12848638,GSM,602,3,22161,53642,0,31.626205444336,22.337265014648,1000,10,1,1353977622,1353977622,0,Egypt,Etisalat,Africa
12848639,GSM,602,3,22161,55583,0,31.626205444336,22.337265014648,1000,3,1,1353977685,1353977685,0,Egypt,Etisalat,Africa
12848640,GSM,602,3,22012,57314,0,32.599868774414,25.727920532227,1000,1,1,1354164677,1354164677,0,Egypt,Etisalat,Africa
12848641,GSM,602,3,22012,53594,0,32.599869,25.730293,1000,11,1,1354166979,1354166979,0,Egypt,Etisalat,Africa
12848642,GSM,602,3,22012,53882,0,32.599868774414,25.727920532227,1000,1,1,1354164950,1354164950,0,Egypt,Etisalat,Africa
12848643,UMTS,602,3,22012,13423225,0,32.599868774414,25.727920532227,1000,1,1,1354164957,1354164957,0,Egypt,Etisalat,Africa
12848644,UMTS,602,3,32042,13423225,0,32.599869,25.729227,1000,41,1,1354166614,1354166614,0,Egypt,Etisalat,Africa
12848645,UMTS,602,3,32042,13423226,0,32.600654,25.727332,1000,7,1,1354376896,1436758410,0,Egypt,Etisalat,Africa
12848646,UMTS,602,3,32042,13422897,0,32.603439,25.732315,1000,5,1,1354171725,1354171725,0,Egypt,Etisalat,Africa
12848647,UMTS,602,3,32042,13426658,0,32.604675,25.724945,4112,6,1,1354376896,1435562990,0,Egypt,Etisalat,Africa
12848648,GSM,602,3,22012,53793,0,32.599869,25.730667,1000,4,1,1354166816,1354166816,0,Egypt,Etisalat,Africa
12848649,GSM,602,3,22012,56463,0,32.599744,25.731791,1000,11,1,1354166954,1354166954,0,Egypt,Etisalat,Africa
12848650,GSM,602,3,22012,53543,0,32.599476,25.731844,1000,7,1,1354166838,1354166838,0,Egypt,Etisalat,Africa
12848651,UMTS,602,3,32042,13425807,0,32.606604,25.736814,1197,21,1,1354178078,1354178078,0,Egypt,Etisalat,Africa
12848652,UMTS,602,3,32042,13423237,0,32.608274,25.738093,1410,108,1,1354376896,1435562990,0,Egypt,Etisalat,Africa
12848653,UMTS,602,3,32042,13419537,0,32.61828,25.721413,2551,69,1,1354181376,1354181376,0,Egypt,Etisalat,Africa
12848654,GSM,602,3,32042,50203,0,32.599868774414,25.727920532227,1000,1,1,1354165650,1354165650,0,Egypt,Etisalat,Africa
12848655,UMTS,602,3,32042,13421467,0,32.614152,25.726822,1837,5,1,1354180755,1354180755,0,Egypt,Etisalat,Africa
12848656,UMTS,602,3,32042,13422887,0,32.605705,25.737419,1207,48,1,1354170552,1354170552,0,Egypt,Etisalat,Africa
12848657,UMTS,602,3,32042,13421605,0,32.607078,25.73719,1259,4,1,1354170660,1354170660,0,Egypt,Etisalat,Africa
12848658,GSM,602,3,32042,56463,0,32.603988,25.7341,1000,2,1,1354170319,1354170319,0,Egypt,Etisalat,Africa
12848659,GSM,602,3,22012,52123,0,32.59964,25.729866,1000,12,1,1354166660,1354166660,0,Egypt,Etisalat,Africa
12848660,GSM,602,3,22012,50203,0,32.599868774414,25.730667114258,1000,2,1,1354166317,1354166317,0,Egypt,Etisalat,Africa
12848661,GSM,602,3,22012,55661,0,32.599868774414,25.730667114258,1000,2,1,1354166339,1354166339,0,Egypt,Etisalat,Africa
12848662,GSM,602,3,22012,50223,0,32.611773,25.717393,3795,3,1,1354376896,1477225782,0,Egypt,Etisalat,Africa
12848663,GSM,602,3,22012,54242,0,32.605706,25.730324,2355,4,1,1354376896,1474732227,0,Egypt,Etisalat,Africa
12848664,UMTS,602,3,22012,13423586,0,32.599868774414,25.730667114258,1000,1,1,1354166446,1354166446,0,Egypt,Etisalat,Africa
12848665,UMTS,602,3,32042,13423586,0,32.609056,25.737486,1842,29,1,1354376896,1436758410,0,Egypt,Etisalat,Africa
12848666,GSM,602,3,22012,54243,0,32.614331,25.704333,4574,17,1,1354376896,1484463534,0,Egypt,Etisalat,Africa
12848667,GSM,602,3,22012,50183,0,32.599319,25.73204,1000,5,1,1354166818,1354166818,0,Egypt,Etisalat,Africa
12848668,GSM,602,3,22012,53893,0,32.599868774414,25.732040405273,1000,1,1,1354166679,1354166679,0,Egypt,Etisalat,Africa
12848669,GSM,602,3,22012,54241,0,32.61017,25.71579,3122,6,1,1354376896,1477976085,0,Egypt,Etisalat,Africa
12848670,UMTS,602,3,22012,13423237,0,32.599868774414,25.734786987305,1000,1,1,1354166994,1354166994,0,Egypt,Etisalat,Africa
12848671,UMTS,602,3,32042,13423587,0,32.601791,25.735336,1000,5,1,1354167518,1354167518,0,Egypt,Etisalat,Africa
12848672,UMTS,602,3,32042,13426663,0,32.606391,25.725517,4592,4,1,1354376902,1435562990,0,Egypt,Etisalat,Africa
12848673,UMTS,602,3,32042,13423137,0,32.631311,25.708839,3995,19,1,1354181409,1354181409,0,Egypt,Etisalat,Africa
12848674,UMTS,602,3,32042,13423235,0,32.629995,25.730238,1000,16,1,1354376902,1435562990,0,Egypt,Etisalat,Africa
12848675,GSM,602,3,32042,53892,0,32.628708,25.721741,1000,2,1,1354180503,1354180503,0,Egypt,Etisalat,Africa
12848676,GSM,602,3,22012,53892,0,32.626857,25.696514,3203,23,1,1354376902,1484463534,0,Egypt,Etisalat,Africa
12848677,UMTS,602,3,22012,13423236,0,32.630081176758,25.725173950195,1000,1,1,1354180431,1354180431,0,Egypt,Etisalat,Africa
12848678,UMTS,602,3,32042,13423236,0,32.627709,25.721928,1571,11,1,1354376902,1436758410,0,Egypt,Etisalat,Africa
12848679,UMTS,602,3,32042,13423585,0,32.630081176758,25.72380065918,1000,1,1,1354180446,1354180446,0,Egypt,Etisalat,Africa
12848680,UMTS,602,3,22012,13419537,0,32.625961303711,25.71418762207,1000,1,1,1354180549,1354180549,0,Egypt,Etisalat,Africa
12848681,UMTS,602,3,32042,13421237,0,32.636208,25.703941,1177,39,1,1354184326,1354184326,0,Egypt,Etisalat,Africa
12848682,UMTS,602,3,32042,13419735,0,32.687759,25.680542,1000,2,1,1354191733,1354191733,0,Egypt,Etisalat,Africa
12848683,UMTS,602,3,32042,13424385,0,32.690849,25.678139,1000,4,1,1354191774,1354191774,0,Egypt,Etisalat,Africa
12848684,UMTS,602,3,32042,13419616,0,32.699551,25.679713,1000,29,1,1354376902,1406577882,0,Egypt,Etisalat,Africa
12848685,UMTS,602,3,32042,13419615,0,32.745975,25.778587,43144,53,1,1354194594,1354194594,0,Egypt,Etisalat,Africa
12848686,GSM,602,3,32042,16912,0,32.732391,25.710068,1000,2,1,1354192262,1354192262,0,Egypt,Etisalat,Africa
12848687,GSM,602,3,22012,16912,0,32.738875,25.717621,4128,18,1,1354192616,1354192616,0,Egypt,Etisalat,Africa
12848688,GSM,602,3,22012,16882,0,32.743378,25.729019,1000,10,1,1354192379,1354192379,0,Egypt,Etisalat,Africa
12848689,GSM,602,3,22012,16881,0,32.762462,25.742765,3763,68,1,1354192854,1354192854,0,Egypt,Etisalat,Africa
12848690,GSM,602,3,22012,58013,0,32.767754,25.7444,1000,4,1,1354192634,1354192634,0,Egypt,Etisalat,Africa
12848691,GSM,602,3,22012,58012,0,32.785349,25.759163,1567,16,1,1354192877,1354192877,0,Egypt,Etisalat,Africa
12848692,GSM,602,3,22012,8362,0,32.782516,25.754356,1000,4,1,1354192810,1354192810,0,Egypt,Etisalat,Africa
